id,make,model,displ,cyl,trans,drive,fuel,salesArea,stnd,stnd_description,underhood_id,veh_class,air_pollution_score,city_mpg,hwy_mpg,cmb_mpg,greenhouse_gas_score,smartway,comb_co2
849,MINI,Cooper Convertible,1.6,4,SemiAuto-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FBMXV01.6N16,small car,5,26,34,29,7,No,300
850,MINI,Cooper Convertible,1.6,4,SemiAuto-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,FBMXV01.6N16,small car,6,26,34,29,7,Yes,300
851,MINI,Cooper Countryman,1.6,4,Man-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FBMXV01.6N16,small car,5,27,34,30,7,No,298
852,MINI,Cooper Countryman,1.6,4,Man-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,FBMXV01.6N16,small car,6,27,34,30,7,Yes,298
853,MINI,Cooper Countryman,1.6,4,SemiAuto-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FBMXV01.6N16,small car,5,25,30,27,7,No,328
854,MINI,Cooper Countryman,1.6,4,SemiAuto-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,FBMXV01.6N16,small car,6,25,30,27,7,Yes,328
855,MINI,Cooper Paceman,1.6,4,Man-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FBMXV01.6N16,small car,5,27,34,30,7,No,298
856,MINI,Cooper Paceman,1.6,4,Man-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,FBMXV01.6N16,small car,6,27,34,30,7,Yes,298
857,MINI,Cooper Paceman,1.6,4,SemiAuto-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FBMXV01.6N16,small car,5,25,30,27,7,No,328
858,MINI,Cooper Paceman,1.6,4,SemiAuto-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,FBMXV01.6N16,small car,6,25,30,27,7,Yes,328
859,MINI,Cooper Roadster,1.6,4,Man-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FBMXV01.6N16,small car,5,27,34,30,7,No,298
860,MINI,Cooper Roadster,1.6,4,Man-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,FBMXV01.6N16,small car,6,27,34,30,7,Yes,298
861,MINI,Cooper Roadster,1.6,4,SemiAuto-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FBMXV01.6N16,small car,5,26,34,29,7,No,300
862,MINI,Cooper Roadster,1.6,4,SemiAuto-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,FBMXV01.6N16,small car,6,26,34,29,7,Yes,300
863,MINI,Cooper S,1.6,4,Man-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FBMXV01.6N18,small car,5,26,35,29,7,No,302
864,MINI,Cooper S,1.6,4,Man-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,FBMXV01.6N18,small car,6,26,35,29,7,Yes,302
865,MINI,Cooper S,1.6,4,SemiAuto-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FBMXV01.6N18,small car,5,25,34,28,7,No,312
866,MINI,Cooper S,1.6,4,SemiAuto-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,FBMXV01.6N18,small car,6,25,34,28,7,Yes,312
867,MINI,Cooper S Convertible,1.6,4,Man-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FBMXV01.6N18,small car,5,26,35,29,7,No,302
868,MINI,Cooper S Convertible,1.6,4,Man-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,FBMXV01.6N18,small car,6,26,35,29,7,Yes,302
869,MINI,Cooper S Convertible,1.6,4,SemiAuto-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FBMXV01.6N18,small car,5,25,34,28,7,No,312
870,MINI,Cooper S Convertible,1.6,4,SemiAuto-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,FBMXV01.6N18,small car,6,25,34,28,7,Yes,312
871,MINI,Cooper S Countryman,1.6,4,Man-6,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FBMXV01.6N18,small car,5,25,31,27,7,No,323
872,MINI,Cooper S Countryman,1.6,4,Man-6,4WD,Gasoline,CA,U2,California LEV-II ULEV,FBMXV01.6N18,small car,6,25,31,27,7,Yes,323
873,MINI,Cooper S Countryman,1.6,4,Man-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FBMXV01.6N18,small car,5,26,32,29,7,No,309
874,MINI,Cooper S Countryman,1.6,4,Man-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,FBMXV01.6N18,small car,6,26,32,29,7,Yes,309
875,MINI,Cooper S Countryman,1.6,4,SemiAuto-6,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FBMXV01.6N18,small car,5,23,30,26,6,No,340
876,MINI,Cooper S Countryman,1.6,4,SemiAuto-6,4WD,Gasoline,CA,U2,California LEV-II ULEV,FBMXV01.6N18,small car,6,23,30,26,6,No,340
877,MINI,Cooper S Countryman,1.6,4,SemiAuto-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FBMXV01.6N18,small car,5,25,32,28,7,No,318
878,MINI,Cooper S Countryman,1.6,4,SemiAuto-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,FBMXV01.6N18,small car,6,25,32,28,7,Yes,318
879,MINI,Cooper S Paceman,1.6,4,Man-6,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FBMXV01.6N18,small car,5,25,31,27,7,No,323
880,MINI,Cooper S Paceman,1.6,4,Man-6,4WD,Gasoline,CA,U2,California LEV-II ULEV,FBMXV01.6N18,small car,6,25,31,27,7,Yes,323
881,MINI,Cooper S Paceman,1.6,4,Man-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FBMXV01.6N18,small car,5,26,32,29,7,No,309
882,MINI,Cooper S Paceman,1.6,4,Man-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,FBMXV01.6N18,small car,6,26,32,29,7,Yes,309
883,MINI,Cooper S Paceman,1.6,4,SemiAuto-6,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FBMXV01.6N18,small car,5,23,30,26,6,No,340
884,MINI,Cooper S Paceman,1.6,4,SemiAuto-6,4WD,Gasoline,CA,U2,California LEV-II ULEV,FBMXV01.6N18,small car,6,23,30,26,6,No,340
885,MINI,Cooper S Paceman,1.6,4,SemiAuto-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FBMXV01.6N18,small car,5,25,32,28,7,No,318
886,MINI,Cooper S Paceman,1.6,4,SemiAuto-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,FBMXV01.6N18,small car,6,25,32,28,7,Yes,318
887,MINI,Cooper S Roadster,1.6,4,Man-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FBMXV01.6N18,small car,5,26,35,29,7,No,302
888,MINI,Cooper S Roadster,1.6,4,Man-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,FBMXV01.6N18,small car,6,26,35,29,7,Yes,302
889,MINI,Cooper S Roadster,1.6,4,SemiAuto-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FBMXV01.6N18,small car,5,25,34,28,7,No,312
890,MINI,Cooper S Roadster,1.6,4,SemiAuto-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,FBMXV01.6N18,small car,6,25,34,28,7,Yes,312
891,MINI,Cooper Works,1.6,4,Man-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FBMXV01.6N18,small car,5,26,35,29,7,No,302
892,MINI,Cooper Works,1.6,4,Man-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,FBMXV01.6N18,small car,6,26,35,29,7,Yes,302
893,MINI,Cooper Works,1.6,4,SemiAuto-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FBMXV01.6N18,small car,5,25,34,28,7,No,312
894,MINI,Cooper Works,1.6,4,SemiAuto-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,FBMXV01.6N18,small car,6,25,34,28,7,Yes,312
895,MINI,Cooper Works Roadster,1.6,4,Man-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FBMXV01.6N18,small car,5,26,35,29,7,No,302
896,MINI,Cooper Works Roadster,1.6,4,Man-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,FBMXV01.6N18,small car,6,26,35,29,7,Yes,302
897,MINI,Cooper Works Roadster,1.6,4,SemiAuto-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FBMXV01.6N18,small car,5,25,34,28,7,No,312
898,MINI,Cooper Works Roadster,1.6,4,SemiAuto-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,FBMXV01.6N18,small car,6,25,34,28,7,Yes,312
899,MINI,John Cooper Works Convertible,1.6,4,Man-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FBMXV01.6N18,small car,5,26,35,29,7,No,302
900,MINI,John Cooper Works Convertible,1.6,4,Man-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,FBMXV01.6N18,small car,6,26,35,29,7,Yes,302
901,MINI,John Cooper Works Convertible,1.6,4,SemiAuto-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FBMXV01.6N18,small car,5,25,34,28,7,No,312
902,MINI,John Cooper Works Convertible,1.6,4,SemiAuto-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,FBMXV01.6N18,small car,6,25,34,28,7,Yes,312
903,MINI,John Cooper Works Countryman,1.6,4,Man-6,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FBMXV01.6N18,small car,5,25,31,27,7,No,323
904,MINI,John Cooper Works Countryman,1.6,4,Man-6,4WD,Gasoline,CA,U2,California LEV-II ULEV,FBMXV01.6N18,small car,6,25,31,27,7,Yes,323
905,MINI,John Cooper Works Countryman,1.6,4,SemiAuto-6,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FBMXV01.6N18,small car,5,23,30,26,6,No,340
906,MINI,John Cooper Works Countryman,1.6,4,SemiAuto-6,4WD,Gasoline,CA,U2,California LEV-II ULEV,FBMXV01.6N18,small car,6,23,30,26,6,No,340
907,MINI,John Cooper Works Paceman,1.6,4,Man-6,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FBMXV01.6N18,small car,5,25,31,27,7,No,323
908,MINI,John Cooper Works Paceman,1.6,4,Man-6,4WD,Gasoline,CA,U2,California LEV-II ULEV,FBMXV01.6N18,small car,6,25,31,27,7,Yes,323
909,MINI,John Cooper Works Paceman,1.6,4,SemiAuto-6,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FBMXV01.6N18,small car,5,23,30,26,6,No,340
910,MINI,John Cooper Works Paceman,1.6,4,SemiAuto-6,4WD,Gasoline,CA,U2,California LEV-II ULEV,FBMXV01.6N18,small car,6,23,30,26,6,No,340
911,MITSUBISHI,Mirage,1.2,3,CVT,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FMTXV01.2GEX,small car,5,37,44,40,9,Yes,222
912,MITSUBISHI,Mirage,1.2,3,CVT,2WD,Gasoline,CA,L2,California LEV-II LEV,FMTXV01.2GEX,small car,5,37,44,40,9,Yes,222
913,MITSUBISHI,Mirage,1.2,3,Man-5,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FMTXV01.2GEX,small car,5,34,42,37,9,Yes,238
914,MITSUBISHI,Mirage,1.2,3,Man-5,2WD,Gasoline,CA,L2,California LEV-II LEV,FMTXV01.2GEX,small car,5,34,42,37,9,Yes,238
915,MITSUBISHI,Outlander,2.4,4,SCV-6,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FMTXT02.4GEY,small SUV,5,24,29,26,6,No,340
916,MITSUBISHI,Outlander,2.4,4,SCV-6,4WD,Gasoline,CA,U2,California LEV-II ULEV,FMTXT02.4GEY,small SUV,6,24,29,26,6,No,340
917,MITSUBISHI,Outlander,2.4,4,SCV-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FMTXT02.4GEW,small SUV,5,25,31,27,7,No,325
918,MITSUBISHI,Outlander,2.4,4,SCV-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,FMTXT02.4GEW,small SUV,6,25,31,27,7,Yes,325
919,MITSUBISHI,Outlander,3,6,SemiAuto-6,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FMTXT03.0GEW,small SUV,5,20,28,23,5,No,381
920,MITSUBISHI,Outlander,3,6,SemiAuto-6,4WD,Gasoline,CA,U2,California LEV-II ULEV,FMTXT03.0GEW,small SUV,6,20,28,23,5,No,381
921,MITSUBISHI,Outlander Sport,2,4,Man-5,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FMTXT02.0GEW,small SUV,5,24,30,26,6,No,339
922,MITSUBISHI,Outlander Sport,2,4,Man-5,2WD,Gasoline,CA,U2,California LEV-II ULEV,FMTXT02.0GEW,small SUV,6,24,30,26,6,No,339
923,MITSUBISHI,Outlander Sport,2,4,SCV-6,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FMTXT02.0GEW,small SUV,5,24,30,27,7,No,327
924,MITSUBISHI,Outlander Sport,2,4,SCV-6,4WD,Gasoline,CA,U2,California LEV-II ULEV,FMTXT02.0GEW,small SUV,6,24,30,27,7,Yes,327
925,MITSUBISHI,Outlander Sport,2,4,SCV-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FMTXT02.0GEW,small SUV,5,25,32,28,7,No,313
926,MITSUBISHI,Outlander Sport,2,4,SCV-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,FMTXT02.0GEW,small SUV,6,25,32,28,7,Yes,313
927,NISSAN,370Z,3.7,6,Man-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FNSXV03.7GAA,small car,5,18,26,21,5,No,432
928,NISSAN,370Z,3.7,6,Man-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,FNSXV03.7GAA,small car,6,18,26,21,5,No,432
929,NISSAN,370Z,3.7,6,SemiAuto-7,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FNSXV03.7GAA,small car,5,19,26,21,5,No,416
930,NISSAN,370Z,3.7,6,SemiAuto-7,2WD,Gasoline,CA,U2,California LEV-II ULEV,FNSXV03.7GAA,small car,6,19,26,21,5,No,416
931,NISSAN,370Z Roadster,3.7,6,Man-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FNSXV03.7GAA,small car,5,17,24,20,5,No,446
932,NISSAN,370Z Roadster,3.7,6,Man-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,FNSXV03.7GAA,small car,6,17,24,20,5,No,446
933,NISSAN,370Z Roadster,3.7,6,SemiAuto-7,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FNSXV03.7GAA,small car,5,18,25,21,5,No,433
934,NISSAN,370Z Roadster,3.7,6,SemiAuto-7,2WD,Gasoline,CA,U2,California LEV-II ULEV,FNSXV03.7GAA,small car,6,18,25,21,5,No,433
935,NISSAN,Altima,2.5,4,CVT,2WD,Gasoline,CA,S2,California LEV-II SULEV,FNSXV02.585A,midsize car,8,27,38,31,8,Yes,284
936,NISSAN,Altima,2.5,4,CVT,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FNSXV02.5G5A,midsize car,5,27,38,31,8,Yes,284
937,NISSAN,Altima,2.5,4,CVT,2WD,Gasoline,CA,L2,California LEV-II LEV,FNSXV02.5G5A,midsize car,5,27,38,31,8,Yes,284
938,NISSAN,Altima,3.5,6,SCV-7,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FNSXV03.5G7A,midsize car,5,22,32,26,6,No,343
939,NISSAN,Altima,3.5,6,SCV-7,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,FNSXV03.5G7A,midsize car,6,22,32,26,6,No,343
940,NISSAN,GT-R,3.8,6,AutoMan-6,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FNSXV03.8GBA,small car,5,16,23,19,4,No,472
941,NISSAN,GT-R,3.8,6,AutoMan-6,4WD,Gasoline,CA,U2,California LEV-II ULEV,FNSXV03.8GBA,small car,6,16,23,19,4,No,472
942,NISSAN,Leaf,9.9,18,Auto-1,2WD,Electricity,FA,B1,Federal Tier 2 Bin 1,FNSXV0000LLA,midsize car,10,126,101,114,10,Elite,0
943,NISSAN,Leaf,9.9,18,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,FNSXV0000LLA,midsize car,10,126,101,114,10,Elite,0
944,NISSAN,Versa,1.6,4,Auto-4,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FNSXV01.6G4A,small car,5,26,35,30,7,No,297
945,NISSAN,Versa,1.6,4,Auto-4,2WD,Gasoline,CA,U2,California LEV-II ULEV,FNSXV01.6G4A,small car,6,26,35,30,7,Yes,297
946,NISSAN,Versa,1.6,4,CVT,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FNSXV01.6G4A,small car,5,31,40,35,8,Yes,255
947,NISSAN,Versa,1.6,4,CVT,2WD,Gasoline,CA,U2,California LEV-II ULEV,FNSXV01.6G4A,small car,6,31,40,35,8,Yes,255
948,NISSAN,Versa,1.6,4,Man-5,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FNSXV01.6G4A,small car,5,27,36,30,7,No,296
949,NISSAN,Versa,1.6,4,Man-5,2WD,Gasoline,CA,U2,California LEV-II ULEV,FNSXV01.6G4A,small car,6,27,36,30,7,Yes,296
950,PORSCHE,911 Carrera,3.4,6,AMS-7,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FPRXV04.0C91,small car,5,20,28,23,5,No,384
951,PORSCHE,911 Carrera,3.4,6,AMS-7,2WD,Gasoline,CA,L2,California LEV-II LEV,FPRXV04.0C91,small car,5,20,28,23,5,No,384
952,PORSCHE,911 Carrera,3.4,6,Man-7,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FPRXV04.0C91,small car,5,19,27,22,5,No,407
953,PORSCHE,911 Carrera,3.4,6,Man-7,2WD,Gasoline,CA,L2,California LEV-II LEV,FPRXV04.0C91,small car,5,19,27,22,5,No,407
954,PORSCHE,911 Carrera 4,3.4,6,AMS-7,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FPRXV04.0C91,small car,5,20,28,23,5,No,387
955,PORSCHE,911 Carrera 4,3.4,6,AMS-7,4WD,Gasoline,CA,L2,California LEV-II LEV,FPRXV04.0C91,small car,5,20,28,23,5,No,387
956,PORSCHE,911 Carrera 4,3.4,6,Man-7,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FPRXV04.0C91,small car,5,19,27,22,5,No,404
957,PORSCHE,911 Carrera 4,3.4,6,Man-7,4WD,Gasoline,CA,L2,California LEV-II LEV,FPRXV04.0C91,small car,5,19,27,22,5,No,404
958,PORSCHE,911 Carrera 4 Cabriolet,3.4,6,AMS-7,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FPRXV04.0C91,small car,5,20,27,22,5,No,396
959,PORSCHE,911 Carrera 4 Cabriolet,3.4,6,AMS-7,4WD,Gasoline,CA,L2,California LEV-II LEV,FPRXV04.0C91,small car,5,20,27,22,5,No,396
960,PORSCHE,911 Carrera 4 Cabriolet,3.4,6,Man-7,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FPRXV04.0C91,small car,5,19,26,22,5,No,413
961,PORSCHE,911 Carrera 4 Cabriolet,3.4,6,Man-7,4WD,Gasoline,CA,L2,California LEV-II LEV,FPRXV04.0C91,small car,5,19,26,22,5,No,413
962,PORSCHE,911 Carrera 4S,3.8,6,AMS-7,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FPRXV04.0C91,small car,5,19,26,22,5,No,406
963,PORSCHE,911 Carrera 4S,3.8,6,AMS-7,4WD,Gasoline,CA,L2,California LEV-II LEV,FPRXV04.0C91,small car,5,19,26,22,5,No,406
964,PORSCHE,911 Carrera 4S,3.8,6,Man-7,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FPRXV04.0C91,small car,5,18,26,21,5,No,416
965,PORSCHE,911 Carrera 4S,3.8,6,Man-7,4WD,Gasoline,CA,L2,California LEV-II LEV,FPRXV04.0C91,small car,5,18,26,21,5,No,416
966,PORSCHE,911 Carrera 4S Cabriolet,3.8,6,AMS-7,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FPRXV04.0C91,small car,5,19,26,21,5,No,417
967,PORSCHE,911 Carrera 4S Cabriolet,3.8,6,AMS-7,4WD,Gasoline,CA,L2,California LEV-II LEV,FPRXV04.0C91,small car,5,19,26,21,5,No,417
968,PORSCHE,911 Carrera 4S Cabriolet,3.8,6,Man-7,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FPRXV04.0C91,small car,5,18,26,21,5,No,423
969,PORSCHE,911 Carrera 4S Cabriolet,3.8,6,Man-7,4WD,Gasoline,CA,L2,California LEV-II LEV,FPRXV04.0C91,small car,5,18,26,21,5,No,423
970,PORSCHE,911 Carrera Cabriolet,3.4,6,AMS-7,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FPRXV04.0C91,small car,5,21,28,23,5,No,380
971,PORSCHE,911 Carrera Cabriolet,3.4,6,AMS-7,2WD,Gasoline,CA,L2,California LEV-II LEV,FPRXV04.0C91,small car,5,21,28,23,5,No,380
972,PORSCHE,911 Carrera Cabriolet,3.4,6,Man-7,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FPRXV04.0C91,small car,5,19,27,22,5,No,404
973,PORSCHE,911 Carrera Cabriolet,3.4,6,Man-7,2WD,Gasoline,CA,L2,California LEV-II LEV,FPRXV04.0C91,small car,5,19,27,22,5,No,404
974,PORSCHE,911 Carrera S,3.8,6,AMS-7,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FPRXV04.0C91,small car,5,19,27,22,5,No,398
975,PORSCHE,911 Carrera S,3.8,6,AMS-7,2WD,Gasoline,CA,L2,California LEV-II LEV,FPRXV04.0C91,small car,5,19,27,22,5,No,398
976,PORSCHE,911 Carrera S,3.8,6,Man-7,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FPRXV04.0C91,small car,5,19,27,22,5,No,406
977,PORSCHE,911 Carrera S,3.8,6,Man-7,2WD,Gasoline,CA,L2,California LEV-II LEV,FPRXV04.0C91,small car,5,19,27,22,5,No,406
978,PORSCHE,911 Carrera S Cabriolet,3.8,6,AMS-7,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FPRXV04.0C91,small car,5,19,27,22,5,No,405
979,PORSCHE,911 Carrera S Cabriolet,3.8,6,AMS-7,2WD,Gasoline,CA,L2,California LEV-II LEV,FPRXV04.0C91,small car,5,19,27,22,5,No,405
980,PORSCHE,911 Carrera S Cabriolet,3.8,6,Man-7,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FPRXV04.0C91,small car,5,19,27,22,5,No,410
981,PORSCHE,911 Carrera S Cabriolet,3.8,6,Man-7,2WD,Gasoline,CA,L2,California LEV-II LEV,FPRXV04.0C91,small car,5,19,27,22,5,No,410
982,PORSCHE,911 GT3,3.8,6,AMS-7,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FPRXV04.0C91,small car,5,15,20,17,4,No,529
983,PORSCHE,911 GT3,3.8,6,AMS-7,2WD,Gasoline,CA,L2,California LEV-II LEV,FPRXV04.0C91,small car,5,15,20,17,4,No,529
984,PORSCHE,911 Targa 4,3.4,6,AMS-7,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FPRXV04.0C91,small car,5,19,26,22,5,No,407
985,PORSCHE,911 Targa 4,3.4,6,AMS-7,4WD,Gasoline,CA,L2,California LEV-II LEV,FPRXV04.0C91,small car,5,19,26,22,5,No,407
986,PORSCHE,911 Targa 4,3.4,6,Man-7,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FPRXV04.0C91,small car,5,18,26,21,5,No,420
987,PORSCHE,911 Targa 4,3.4,6,Man-7,4WD,Gasoline,CA,L2,California LEV-II LEV,FPRXV04.0C91,small car,5,18,26,21,5,No,420
988,PORSCHE,911 Targa 4S,3.8,6,AMS-7,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FPRXV04.0C91,small car,5,18,25,21,5,No,423
989,PORSCHE,911 Targa 4S,3.8,6,AMS-7,4WD,Gasoline,CA,L2,California LEV-II LEV,FPRXV04.0C91,small car,5,18,25,21,5,No,423
990,PORSCHE,911 Targa 4S,3.8,6,Man-7,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FPRXV04.0C91,small car,5,18,26,21,5,No,430
991,PORSCHE,911 Targa 4S,3.8,6,Man-7,4WD,Gasoline,CA,L2,California LEV-II LEV,FPRXV04.0C91,small car,5,18,26,21,5,No,430
992,PORSCHE,911 Turbo,3.8,6,AMS-7,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FPRXV04.0C91,small car,5,17,24,20,5,No,448
993,PORSCHE,911 Turbo,3.8,6,AMS-7,4WD,Gasoline,CA,L2,California LEV-II LEV,FPRXV04.0C91,small car,5,17,24,20,5,No,448
994,PORSCHE,911 Turbo S,3.8,6,AMS-7,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FPRXV04.0C91,small car,5,17,24,20,5,No,448
995,PORSCHE,911 Turbo S,3.8,6,AMS-7,4WD,Gasoline,CA,L2,California LEV-II LEV,FPRXV04.0C91,small car,5,17,24,20,5,No,448
996,PORSCHE,918 Spyder,4.6,8,AMS-7,4WD,Gasoline/Electricity,FA,B5,Federal Tier 2 Bin 5,FPRXV04.6918,small car,5,20/68,24/66,22/67,8,Yes,277
997,PORSCHE,918 Spyder,4.6,8,AMS-7,4WD,Gasoline/Electricity,CA,L2,California LEV-II LEV,FPRXV04.6918,small car,5,20/68,24/66,22/67,8,Yes,277
998,PORSCHE,Boxster,2.7,6,AMS-7,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FPRXV02.7B81,small car,5,22,32,26,6,No,349
999,PORSCHE,Boxster,2.7,6,AMS-7,2WD,Gasoline,CA,U2,California LEV-II ULEV,FPRXV02.7B81,small car,6,22,32,26,6,No,349
1000,PORSCHE,Boxster,2.7,6,Man-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FPRXV02.7B81,small car,5,20,30,24,6,No,374
1001,PORSCHE,Boxster,2.7,6,Man-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,FPRXV02.7B81,small car,6,20,30,24,6,No,374
1002,PORSCHE,Boxster GTS,3.4,6,AMS-7,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FPRXV03.4B81,small car,5,22,31,25,6,No,357
1003,PORSCHE,Boxster GTS,3.4,6,AMS-7,2WD,Gasoline,CA,U2,California LEV-II ULEV,FPRXV03.4B81,small car,6,22,31,25,6,No,357
1004,PORSCHE,Boxster GTS,3.4,6,Man-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FPRXV03.4B81,small car,5,19,26,22,5,No,402
1005,PORSCHE,Boxster GTS,3.4,6,Man-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,FPRXV03.4B81,small car,6,19,26,22,5,No,402
1006,PORSCHE,Boxster S,3.4,6,AMS-7,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FPRXV03.4B81,small car,5,21,30,24,6,No,370
1007,PORSCHE,Boxster S,3.4,6,AMS-7,2WD,Gasoline,CA,U2,California LEV-II ULEV,FPRXV03.4B81,small car,6,21,30,24,6,No,370
1008,PORSCHE,Boxster S,3.4,6,Man-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FPRXV03.4B81,small car,5,20,28,23,5,No,395
